8117370
8111700
8111850
8068700
8068720
8072300
8115000
8072350
8114000
8116400
8068740
8072680
8068780
8072730
8072500
8072760
8072600
8072800
8073100
8073000
8073500
8068800
8074760
8074800
8073600
8074810
8073700
8075780
8068900
8074150
8074020
8074250
8075400
8069000
8075900
8075000
8074000
8074500
8074540
8074598
8075110
8076500
8074620
8075120
8074630
8075763
8076535
8076000
8076530
8076540
8074700
8076997
8074710
8075500
8075770
8069500
8076180
8076700
8075605
8075730
8077600
295116095100001
8072000
295826095082200
300032095080501
295524095072701
8071330
8072050
294607095042700
294643095035200
8067074
8077637
8067525
8067500
8067000
8067070
8067230
8067100
8067215
294815094444200
8067252
8067118
8042558
8155200
8158813
302021097540001
8158840
8158920
8155240
301926097502201
8158860
8158927
302914097483500
8155300
8158930
8105886
8154700
8155400
8155541
8156800
302814097444799
8157560
8156675
8157540
8158970
8156910
810588650
301500097424801
302903097424999
8158035
8158030
8158380
8159000
8158045
8158000
8158110
8158200
8158600
8105897
8197800
8197936
8198000
8198500
8201500
8202700
8200000
8200720
8200977
8178880
8178980
8179110
293355098560601
8179500
293332098550701
8180500
8180000
8180010
8180640
8180586
8180941
8181400
8180700
8180990
8181480
8180800
8178585
8180850
8178593
8178500
8177700
8178000
8178050
8181500
8178565
8178638
8178700
8178800
8181725
291606098214201
8181800
8185000
8168770
8185065
8185100
8168797
8168932
8168913
8169000
8168500
8169500
8185500
8169740
8169780
8169792
8172000
8174970
8173000
8169845
8173900
8175000
